extern_id,name,addr,tel,region,location,access,budget,shop_type,cuisine_type,station,adjusted_addr,latitude,longitude,rating
22343,新撰組,神戸市中央区北長狭通１－７－１,050-5816-7578,兵庫県,神戸,阪急三宮駅西口　徒歩1分,3800円,焼肉・韓国料理,焼肉・ホルモン・ジンギスカン,三宮・三ノ宮,神戸市中央区北長狭通1-7-1,34.6932659,135.1919142,
22345,バンコクキッチン　自由が丘店,目黒区自由が丘１－１４－１５　サーカス自由が丘２F,050-5815-6240,東京都,自由が丘・田園調布,東急東横線・大井町線　自由が丘駅正面口　徒歩2分,3000円,アジアン,タイ料理,自由が丘,目黒区自由が丘1-14-15,35.6086521,139.6698247,
22349,和旬　自由ヶ丘店　【鮮魚・宴会・座敷・居酒屋】,目黒区自由が丘２－１３－２　スカイプラザビルB１,050-5815-2926,東京都,自由が丘・田園調布,東急東横線自由が丘駅　正面口・南口徒歩1分／東急大井町線　自由が丘駅　正面口・南口徒歩1分,3000円　■オススメはお刺身盛合せが付いた飲み放題付9品4000円,居酒屋,和食全般,自由が丘,目黒区自由が丘2-13-2,35.6067106,139.6679749,
22352,七輪焼肉　安安 （あんあん）　蒲田店,大田区蒲田５－１１－９　２F,050-5828-7327,東京都,蒲田・大森・大田区,JR蒲田駅東口すぐ,2300円,焼肉・韓国料理,焼肉・ホルモン・ジンギスカン,蒲田/京急蒲田,大田区蒲田5-11-9,35.5629732,139.7171148,
22355,鉄板居酒屋　はんぞう　名古屋錦店,名古屋市中区錦３－２２－７　ＡＲＫビル8Ｆ,050-5816-5730,愛知県,栄(ｷﾀ)/錦/伏見/丸の内/泉/東桜,栄駅から徒歩3分!!,3000円　,居酒屋,鉄板焼き,栄,名古屋市中区錦3-22-7,35.1694563,136.9040678,
22362,産地直送　ねた市　新大阪店,大阪市淀川区宮原４－３－９　アザドビル1F,050-5841-7168,大阪府,江坂・新大阪・千里中央・十三,地下鉄御堂筋線/各線新大阪駅4番出口徒歩3分　　ニッセイ新大阪ビル　徒歩2分,昼：800円、夜：3000円,和食,寿司,新大阪,大阪市淀川区宮原4-3-9,34.7356326,135.4948766,
22363,鍋ぞう　立川南店　-たっぷり野菜としゃぶしゃぶ・すき焼き食べ放題-,立川市柴崎町３－６－２３ＬＸ－ＢＬＤ７Ｆ,050-5815-2384,東京都,八王子・立川・多摩・国立,ＪＲ中央本線立川駅南口　徒歩2分　多摩モノレール立川南駅　徒歩1分,2300円,和食,しゃぶしゃぶ,立川/立川南,立川市柴崎町3-6-23,35.6956774,139.4127794,
22376,サムシング　トレ,さいたま市浦和区上木崎１－９－１９　永楽ビル１Ｆ,050-5841-3385,埼玉県,大宮,JR京浜東北線与野駅徒歩30秒,3500円,イタリアン・フレンチ,パスタ,与野,さいたま市浦和区上木崎1-9-19,35.8837068,139.6385597,
22379,百楽門酒家　中国家庭料理　薬膳火鍋,世田谷区北沢２-13-2,050-5815-3199,東京都,下北沢・代々木上原,小田急／井の頭各線　下北沢南口徒歩５分,2500円前後,中華,中華料理,下北沢,世田谷区北沢2-13-2,35.6604431,139.6677317,
22380,土間土間下北沢店　みんな大好き隠れ家居酒屋,世田谷区北沢２－５－１０　第５マツヤビル１Ｆ,03-5432-0706,東京都,下北沢・代々木上原,各線下北沢駅南口徒歩2分,2400円,居酒屋,和風創作料理,下北沢,世田谷区北沢2-5-10,35.6608042,139.6690649,
22391,炭火焼鳥　創作鶏料理　ゆずや　光明池本店,和泉市伏屋町３－２３－１,050-5831-6976,大阪府,堺・南大阪,泉北高速鉄道光明池駅　徒歩8分,2800円,居酒屋,焼き鳥・鶏料理,光明池,和泉市伏屋町3-23-1,34.4830191,135.4700755,
22408,鼎泰豊　JRセントラルタワーズ店,名古屋市中村区名駅１－１－４ ＪＲセントラルタワーズ（タワーズプラザ）１２Ｆ,050-5831-6415,愛知県,名古屋（名古屋駅/西区/中村区）,JR名古屋駅すぐ　JRセントラルタワーズレストラン街12階,通常平均1700円　ランチ平均1500円,中華,中華料理,近鉄名古屋/名古屋/名鉄名古屋,名古屋市中村区名駅1-1-4,35.1707166,136.8825448,
22413,こだわりの鶏料理 -個室空間- 名古屋コーチン炭火専門　炭炭　すみすみ,千葉市中央区春日２－２５－１　竹久ビル地下１階（西千葉駅南口駅前）,050-5841-2918,千葉県,千葉・幕張・稲毛,JR西千葉駅南口ロータリーそば,3700円,居酒屋,焼き鳥・鶏料理,千葉/西千葉/みどり台,千葉市中央区春日2-25-1,35.6223918,140.1027400,
22425,ＤＲＯＰ　ＣＡＦＥ　吹上店,名古屋市千種区千種通６－２７－３　丸美シティマンション大久手１Ｆ,050-5816-8149,愛知県,新栄/千種/大曽根(北/名東/東区),地下鉄吹上駅1番出口徒歩１分「愛昇殿」さん北人気のランチに期間限定、とってもお得なクーポンつけました☆,ランチ：1000円／ディナー：2500円,カフェ・スイーツ,洋風創作料理,今池/千種/吹上,名古屋市千種区千種通6-27-3,35.1604061,136.9357569,
22427,オークラレストラン三鷹　チャイニーズガーデン桃亭,三鷹市下連雀３-38-4　三鷹産業プラザ2F,050-5815-4083,東京都,吉祥寺・荻窪・三鷹,JR中央線三鷹駅南口　徒歩5分,ランチ1300円ディナー2500円,中華,中華料理,三鷹,三鷹市下連雀3-38-4,35.6987862,139.5602253,
22430,元祖横濱　お好み焼き堂本舗　横浜西口五番街店,横浜市西区南幸１－５－２９,050-5816-2685,神奈川県,横浜,横浜駅西口（相鉄口）　徒歩60秒,2000円,お好み焼き・もんじゃ・鉄板焼き,お好み焼き・もんじゃ,戸部/平沼橋/横浜,横浜市西区南幸1-5-29,35.4643109,139.6197874,
22432,炭火焼とり 沢乃茶屋 源八,世田谷区北沢２－１８－５　北沢ビル１F,03-5430-4129,東京都,下北沢・代々木上原,各線下北沢駅南口　徒歩3分,2600円,居酒屋,焼き鳥・鶏料理,下北沢,世田谷区北沢2-18-5,35.6602097,139.6667318,
22445,居心伝　自由が丘店,目黒区自由が丘１－１４－１４　アルネックス２F,050-5815-4182,東京都,自由が丘・田園調布,自由が丘駅北口　徒歩3分,1800円～2500円,居酒屋,和風創作料理,奥沢/自由が丘/緑が丘,目黒区自由が丘1-14-14,35.6086132,139.6701525,
22449,牛角　町田木曽町店,町田市木曽東４－１－８,050-5816-2024,東京都,町田,町田街道沿いセブンイレブン横・古淵駅から10分　★鶴川街道金井入口からクルマでスグ！町田鶴川店もよろしくね★,2700円,焼肉・韓国料理,焼肉・ホルモン・ジンギスカン,古淵/淵野辺/町田,町田市木曽東4-1-8,35.5621181,139.4282830,
22452,トップオブザスクエア　宴,千代田区大手町１－５－１　大手町ファーストスクエア　ウエストタワー２３F,03-3217-0777,東京都,東京・大手町・日本橋・人形町,地下鉄大手町駅C-8・C-11出口より徒歩1分/JR東京駅丸の内北口より徒歩5分,昼4200円～　夜5250円～,和食,和食全般,大手町/東京,千代田区大手町1-5-1,35.6859318,139.7642503,
22463,すみか　吉祥寺店,武蔵野市吉祥寺本町１－８－１０　吉祥寺ビルＢ１,050-5815-4840,東京都,吉祥寺・荻窪・三鷹,JR中央線吉祥寺駅中央口　徒歩2分,3800円,居酒屋,炭火焼,吉祥寺,武蔵野市吉祥寺本町1-8-10,35.7048999,139.5784513,
22465,Ｂｒｅｅｚｙ　Ｃａｆｅ,千葉市中央区富士見２－１６－４　三社プラザ１Ｆ,050-5816-1716,千葉県,千葉・幕張・稲毛,千葉駅徒歩７分・千葉中央駅徒歩３分,2500円,ダイニングバー,洋風創作料理,京成千葉/千葉/千葉中央,千葉市中央区富士見2-16-4,35.6093841,140.1180147,
22470,炭火焼鳥　鳥海山　【相模大野店】,相模原市南区相模大野３－２３－２,050-5831-6723,神奈川県,厚木・相模原・大和・海老名,「相模大野」駅北口より徒歩３分,2500円～3000円,居酒屋,焼き鳥・鶏料理,小田急相模原/相模大野/中央林間,相模原市南区相模大野3-23-2,35.5334411,139.4373330,
22471,たべもの工場　ロングトールサリー,柏市柏５－２－１４　小熊ビル２F,050-5816-1201,千葉県,柏・松戸・新松戸,柏駅東口徒歩６分,通常2000～3000円/パーティー4000円,ダイニングバー,洋風創作料理,柏,柏市柏5-2-14,35.8652461,139.9744978,
22478,立川　cafe &amp; BAR　glass　グラス　貸切　結婚式二次会,立川市柴崎町３－５－９,050-5816-3576,東京都,八王子・立川・多摩・国立,JR立川駅南口徒歩3分…南口アレアレア横エスカレーターを降り直進、カラオケ館すぐ,3000円,ダイニングバー,洋食全般,立川/立川南,立川市柴崎町3-5-9,35.6958802,139.4143403,
22485,RESTAURANT＆BAR &nbsp;SCENE シーン,八王子市明神町４－７－１５　落合ビルB１F,050-5816-3854,東京都,八王子・立川・多摩・国立,京王八王子駅徒歩30秒,2000円～5000円,イタリアン・フレンチ,フランス料理,京王八王子/八王子,八王子市明神町4-7-15,35.6580911,139.3422257,
22488,とり屋一億　稲毛店,千葉市稲毛区小仲台２－５－２大越ビルB１F,050-5816-1715,千葉県,千葉・幕張・稲毛,JR稲毛駅東口スグ,3200円,居酒屋,焼き鳥・鶏料理,稲毛/京成稲毛,千葉市稲毛区小仲台2-5-2,35.6376749,140.0933070,
22497,ＴＡＮＤＯＯＲ　～タンドゥール～　目黒駅前店,品川区上大崎２－１６－４　 コーヨービル4F,050-5816-3979,東京都,品川目黒・田町・浜松町・五反田,JR目黒駅徒歩1分／東急目黒線・都営地下鉄三田線・東京メトロ南北線目黒駅徒歩1分,2500円,各国料理,インド料理,目黒,品川区上大崎2-16-4,35.6347587,139.7160170,
22498,豆納戸,品川区上大崎３－１－６　目黒STビルB１,050-5815-4679,東京都,品川目黒・田町・浜松町・五反田,JR目黒駅徒歩1分／東急目黒線・都営地下鉄三田線・東京メトロ南北線目黒駅徒歩1分,3000円～4000円,居酒屋,和風創作料理,目黒,品川区上大崎3-1-6,35.6335505,139.7169669,
22502,松尾ジンギスカン酒場　朋哉　新宿三丁目　1号店,新宿区新宿３－６－１０　ニューゴールドビル３Ｆ,050-5815-1023,東京都,新宿,JR新宿駅東口徒歩7分／地下鉄丸ノ内線新宿三丁目駅B2出口徒歩1分／都営新宿線新宿三丁目駅C6出口徒歩1分,3000円,焼肉・韓国料理,焼肉・ホルモン・ジンギスカン,新宿/新宿三丁目/西武新宿,新宿区新宿3-6-10,35.6914905,139.7060103,
22503,メキシコ料理ロス・ノビオス,名古屋市東区泉３－１１－２９,050-5831-3261,愛知県,栄(ｷﾀ)/錦/伏見/丸の内/泉/東桜,地下鉄桜通線高岳駅2番出口徒歩5分,2500円,各国料理,メキシコ・中南米料理,高岳,名古屋市東区泉3-11-29,35.1767975,136.9178692,
22518,Cafe La Zucca,豊中市寺内２－１３－１　緑地ステーションビル2F,050-5834-2637,大阪府,江坂・新大阪・千里中央・十三,北大阪急行線緑地公園駅西口スグ,2800円,イタリアン・フレンチ,イタリア料理,緑地公園,豊中市寺内2-13-1,34.7749973,135.4947367,
22522,素食家　番風,さいたま市大宮区桜木町２－４－２４　サン企画ビル３F,050-5816-2427,埼玉県,大宮,大宮駅西口徒歩2分／西口スクランブル交差点近く／ソニックシティ前の公園（鐘塚公園）からすぐ,3000円,創作料理,和風創作料理,大宮,さいたま市大宮区桜木町2-4-24,35.9060288,139.6208711,
22544,カラオケ　エルトレイン　立川北口店,立川市曙町２－１３－１０－５・６F,050-5816-4544,東京都,八王子・立川・多摩・国立,JR立川駅北口徒歩1分,2000円,カラオケ・パーティ,洋食全般,立川,立川市曙町2-13-10,35.6987827,139.4151235,
22557,花きゃべつ,目黒区自由が丘１－７－３,050-5815-2920,東京都,自由が丘・田園調布,東急東横線・東急大井町線自由が丘駅南口徒歩3分,1000円,カフェ・スイーツ,ケーキ・デザート,自由が丘,目黒区自由が丘1-7-3,35.6074162,139.6706663,
22559,榮華亭　京橋店,大阪市都島区東野田町５-9-1,050-5828-9692,大阪府,京橋・OBP・天神橋,各線京橋駅より徒歩3分　新京橋商店街内,2800円,焼肉・韓国料理,焼肉・ホルモン・ジンギスカン,京橋,大阪市都島区東野田町5-9-1,34.7002515,135.5343345,
22594,ふぐ料理専門店　ぼて　支店,神戸市中央区元町通２－５－４,078-321-0890,兵庫県,神戸,JR元町駅西口を南へ南京町のすぐ近くです。,4500円,和食,ふぐ・てっちり,元町,神戸市中央区元町通2-5-4,34.6878276,135.1867759,
22596,一炭（いったん）　南林間店,大和市南林間１－７－１１　タイセイビル１Ｆ,050-5816-1855,神奈川県,厚木・相模原・大和・海老名,小田急線「南林間」駅すぐ,3500円,居酒屋,串焼き・串揚げ,鶴間/南林間/大和,大和市南林間1-7-11,35.4949745,139.4474668,
22618,めんこい家　高田馬場店,新宿区高田馬場４－３－１２　アルク高田馬場２Ｆ,050-5815-3751,東京都,高田馬場,JR／西武新宿線高田馬場駅戸山口徒歩0分,2500円,居酒屋,和食全般,高田馬場,新宿区高田馬場4-3-12,35.7116964,139.7030430,
22622,鍋ぞう　大宮東店　-たっぷり野菜としゃぶしゃぶ・すき焼き食べ放題-,さいたま市大宮区仲町２－４３－１ ＣＯＭＯ大宮３Ｆ,050-5815-0336,埼玉県,大宮,JR大宮駅東口徒歩4分,2300円,和食,しゃぶしゃぶ,大宮,さいたま市大宮区仲町2-43-1,35.9051039,139.6274040,
22623,かね竹　三宮店,神戸市中央区下山手通２－４－１３　永都ビル神戸１番館１Ｆ,050-5831-0316,兵庫県,神戸,ＪＲ神戸線三ノ宮駅　徒歩5分/ＪＲ神戸線元町駅　徒歩5分/阪急神戸線三宮駅　徒歩5分,5000円（通常時）　5500円（宴会時）,焼肉・韓国料理,焼肉・ホルモン・ジンギスカン,三宮・三ノ宮,神戸市中央区下山手通2-4-13,34.6925354,135.1897700,
22634,JAPANESE　DINING　「和民」　堺東駅前店,堺市堺区中瓦町２－２－８,050-5816-6970,大阪府,堺・南大阪,南海高野線　堺東駅徒歩2分（銀座通り商店街内）,2300円,居酒屋,和食全般,堺東,堺市堺区中瓦町2-2-8,34.5751868,135.4830702,
22637,焼肉や　とんちゃん亭　川崎店,川崎市川崎区砂子１-６-８,044-233-4119,神奈川県,川崎・鶴見,京急川崎駅徒歩2分,3000円,焼肉・韓国料理,焼肉・ホルモン・ジンギスカン,川崎/京急川崎,川崎市川崎区砂子1-6-8,35.5317251,139.7019456,
22639,Lａ　Cｒｅａｔｕｒａ,武蔵野市吉祥寺本町１－９－１０　ファミリープラザ３Ｆ（１Ｆシュープラザ）,050-5816-4741,東京都,吉祥寺・荻窪・三鷹,吉祥寺駅中央口　徒歩1分／サンロードシュープラザ３F,ランチ1000円ディナー2000円～,ダイニングバー,パスタ,吉祥寺,武蔵野市吉祥寺本町1-9-10,35.7041223,139.5797762,
22640,大宮ダイニング FUKUROU （フクロウ）,さいたま市大宮区桜木町１－１０－１５　シーノ大宮センタープラザ２Ｆ,050-5815-2482,埼玉県,大宮,大宮駅西口出てスカイデッキ直通！！大宮ソニックシティービル隣接しているシーノ大宮ビル２Ｆ,3000,ダイニングバー,和風創作料理,大宮,さいたま市大宮区桜木町1-10-15,35.9052732,139.6185629,
22643,ＭＥＩＥＫＩ ３ Ｄｉｎｉｎｇ 穂七　名駅店,名古屋市中村区名駅３－２６－２５,050-5831-0404,愛知県,名古屋（名古屋駅/西区/中村区）,JR名古屋駅徒歩3分／地下鉄名古屋駅徒歩3分／名鉄線名鉄名古屋駅徒歩5分,3000円,居酒屋,洋風創作料理,近鉄名古屋/名古屋/名鉄名古屋,名古屋市中村区名駅3-26-25,35.1725997,136.8853445,
22663,BUTAYA　DINING,神戸市中央区加納町２－９－１　ヤマウラ７７ビル１F,078-242-7677,兵庫県,神戸,各線三宮駅より北へ10分、新神戸駅３分(フラワーロード沿い),3000円,ダイニングバー,和風創作料理,三宮・三ノ宮/新神戸,神戸市中央区加納町2-9-1,34.7017817,135.1946082,
22680,北の味紀行と地酒　北海道　立川店　,立川市曙町２－８－５　シネマシティビル１１Ｆ,050-5815-4551,東京都,八王子・立川・多摩・国立,JR立川駅徒歩3分/多摩都市モノレール立川北駅徒歩2分,3200円／平日2H飲み放題1500円→980円※クーポン参照,居酒屋,かに・えび・うに・海鮮料理,立川/立川北,立川市曙町2-8-5,35.7006381,139.4137930,
22688,田中寿司本店,名古屋市中区栄１－４－１２,050-5831-2211,愛知県,栄(ｷﾀ)/錦/伏見/丸の内/泉/東桜,地下鉄伏見駅7番出口徒歩30秒,3500円(ランチ800円),和食,寿司,栄/伏見/丸の内,名古屋市中区栄1-4-12,35.1679562,136.8962408,
22700,八っちゃん　柏西口,柏市旭町１－３－１３　１Ｆ・２Ｆ　あさひ通り,04-7148-3887,千葉県,柏・松戸・新松戸,柏駅西口徒歩3分,2800円,居酒屋,炭火焼,柏,柏市旭町1-3-13,35.8621770,139.9674902,
22714,鉄板焼と和食　宴,名古屋市中区錦３－１９－２４　サンステンドビルＢ1Ｆ,050-5831-3076,愛知県,栄(ｷﾀ)/錦/伏見/丸の内/泉/東桜,地下鉄栄駅　丸栄出口より徒歩3分,贅沢料理をしっかり楽しめて★4500円,居酒屋,鉄板焼き,栄/栄町/久屋大通,名古屋市中区錦3-19-24,35.1698618,136.9034734,
22715,寿司居酒屋　七福　本厚木店,厚木市中町３－６－１６　ホテル東海１Ｆ,050-5816-4161,神奈川県,厚木・相模原・大和・海老名,「本厚木」駅北口より徒歩2分,2000～3000円,居酒屋,和食全般,本厚木,厚木市中町3-6-16,35.4411210,139.3626694,
22718,カラオケ　JOYSOUND　北花田店　（ジョイサウンド）,堺市北区北花田町１-17-4,050-5816-6058,大阪府,堺・南大阪,御堂筋線　北花田駅徒歩１分,2000円【会員30分・150円（昼）～/非会員30分・365円（昼）～】,カラオケ・パーティ,洋食全般,北花田,堺市北区北花田町1-17-4,34.5813064,135.5161691,
22720,炭火焼鳥　鳥海山　【小田急相模原店】,座間市相模が丘１－２４－１　２Ｆ・３Ｆ,050-5816-4487,神奈川県,厚木・相模原・大和・海老名,小田急相模原駅前1分,2800円,居酒屋,焼き鳥・鶏料理,小田急相模原/相模大野/相武台前,座間市相模が丘1-24-1,35.5148207,139.4211156,
22724,鳥こまち　三軒茶屋,世田谷区三軒茶屋２－１４－３－２Ｆ,050-5831-9329,東京都,池尻大橋・三軒茶屋・駒沢大学,東急田園都市線　東急世田谷横線　三軒茶屋駅徒歩3分,3400円,居酒屋,焼き鳥・鶏料理,三軒茶屋,世田谷区三軒茶屋2-14-3,35.6424980,139.6689404,
22725,比内地鶏専門店　本家比内邸　自由が丘店,目黒区自由が丘２－１１－１６　小杉ビル2F,050-5815-4137,東京都,自由が丘・田園調布,東急東横線自由が丘駅正面口　徒歩1分／大井町線自由が丘駅正面口　徒歩1分（しらかば通り沿い）,"4,000円(通常平均)5,000円(宴会平均)",居酒屋,炉ばた焼き・炙り焼き,自由が丘,目黒区自由が丘2-11-16,35.6077188,139.6674305,
22770,居酒家　かまどか　立川店,立川市柴崎町３－３－１　山三電機ＢＬＤＧ５Ｆ,050-5816-4523,東京都,八王子・立川・多摩・国立,JR立川駅南口徒歩1分／多摩都市モノレール立川南駅徒歩1分,3000円,居酒屋,和食全般,立川/立川南,立川市柴崎町3-3-1,35.6968523,139.4137292,
22780,OSTERIA Q.T.8,大阪市中央区本町４-5-15 本町OSビル1F,06-6265-3719,大阪府,淀屋橋・本町・北浜・肥後橋,地下鉄御堂筋線本町駅　4番出口　徒歩3分/地下鉄四つ橋線本町駅　25・26番出口　徒歩1分,3000円（通常平均）　4000円（宴会平均）　800円（ランチ平均）,イタリアン・フレンチ,イタリア料理,本町,大阪市中央区本町4-5-15,34.6838888,135.4985879,
22787,地鶏専門　たか鳥　京橋店　【6/21リニューアルOPEN!!】,大阪市都島区東野田町３－７－１　東シャトービル,06-6352-4649,大阪府,京橋・OBP・天神橋,各線京橋駅徒歩5分　ひがし京橋商店街内,2500円,居酒屋,焼き鳥・鶏料理,大阪城北詰/大阪ビジネスパーク/京橋,大阪市都島区東野田町3-7-1,34.6982212,135.5352123,
22791,独創Dining MACCA(まっか),三鷹市下連雀３－２７－２,050-5816-3767,東京都,吉祥寺・荻窪・三鷹,JR中央線三鷹駅南口　徒歩2分,3500円,ダイニングバー,洋風創作料理,井の頭公園/吉祥寺/三鷹,三鷹市下連雀3-27-2,35.7013026,139.5613807,
22795,牛角　下北沢北口店,世田谷区北沢２－２５－１３　カザマビル２F,050-5815-2199,東京都,下北沢・代々木上原,小田急線下北沢駅北口徒歩2分／京王井の頭線下北沢駅北口徒歩2分,2500円,焼肉・韓国料理,焼肉・ホルモン・ジンギスカン,下北沢,世田谷区北沢2-25-13,35.6626067,139.6672011,
22804,プロント　シーノ大宮店,さいたま市大宮区桜木町１－１０－１７　シーノ大宮サウスウイング２Ｆ,050-5816-2428,埼玉県,大宮,JR大宮駅西口徒歩4分,2000円,ダイニングバー,イタリア料理,大宮,さいたま市大宮区桜木町1-10-17,35.9049789,139.6189740,
22808,お好み焼き工房　徳々　（ ノリノリ ）,さいたま市南区別所７－７－３,050-5816-2860,埼玉県,浦和,武蔵浦和駅徒歩1分,2000円,お好み焼き・もんじゃ・鉄板焼き,お好み焼き・もんじゃ,武蔵浦和,さいたま市南区別所7-7-3,35.8463613,139.6468881,
22809,豚串焼　梅の郷　美人豚－べっぴん－,川崎市川崎区砂子２－５－１５,044-211-0557,神奈川県,川崎・鶴見,JR川崎駅東口徒歩5分　／　砂子通り沿い,2500円,居酒屋,鍋料理,川崎/京急川崎,川崎市川崎区砂子2-5-15,35.5294810,139.7005985,
22815,大宮　完全個室　酒庵 梟,さいたま市大宮区宮町３－１－７　宮町ＨＳビル２Ｆ,050-5841-0437,埼玉県,大宮,大宮駅東口北出口を出て→マツキヨを左に曲り直進→大栄橋の手前のローソンを右→最初の大栄橋交差点を左→セブン向い,3000円,居酒屋,和風創作料理,大宮,さいたま市大宮区宮町3-1-7,35.9102810,139.6261235,
22826,全品313円均一 えこひいき &nbsp;大船店　【個室 居酒屋 食べ放題 飲み放題 &nbsp;誕生日】,鎌倉市大船１-２４-１０　第三ウエキビル２Ｆ,050-5815-1406,神奈川県,大船・藤沢・茅ヶ崎・平塚・戸塚,JR東海道本線大船駅徒歩2分,2400円,居酒屋,焼き鳥・鶏料理,大船,鎌倉市大船1-24-10,35.3533798,139.5330074,
22870,炭玄,神戸市中央区旭通３-1-7,078-261-3351,兵庫県,神戸,各線三宮　徒歩5分/JR三宮駅を南側に出て東へ徒歩5分（ダイエー・サンパルも通りすぎます）,3000円,居酒屋,焼き鳥・鶏料理,三宮・三ノ宮,神戸市中央区旭通3-1-7,34.6966074,135.1989941,
22880,広島風お好み焼き　しゃんと,相模原市相模大野８－３－１　川上ビル１Ｆ,042-749-1260,神奈川県,厚木・相模原・大和・海老名,小田急線相模大野駅南口より徒歩1分,1000円,お好み焼き・もんじゃ・鉄板焼き,,相模大野,相模原市相模大野8-3-1,35.5306668,139.4371748,
22888,AZ DINING 【アズ ダイニング】　本店　　女子会　貸切,武蔵野市吉祥寺本町１－１１－２３　ジャノメ吉祥寺ビルＢ１,050-5816-4199,東京都,吉祥寺・荻窪・三鷹,JR中央線・京王井の頭線吉祥寺駅北口　徒歩4分　本店JR中央線・京王井の頭線吉祥寺駅北口　徒歩2分　駅前店,通常：2500円／宴会：3200円,ダイニングバー,洋風創作料理,吉祥寺,武蔵野市吉祥寺本町1-11-23,35.7063221,139.5807260,
22892,Ｊ ＣＡＦＥ　名古屋栄店,名古屋市中区錦３－２２－６　ＡＲＫビル2Ｆ,050-5816-8956,愛知県,栄(ｷﾀ)/錦/伏見/丸の内/泉/東桜,地下鉄栄駅8番出口より西へ徒歩2分／錦通沿い（名古屋銀行向い）ARKビル2F,ランチタイム892yen／夜3500yen,ダイニングバー,和風創作料理,栄/伏見,名古屋市中区錦3-22-6,35.1692591,136.9038790,
22905,美彩和食と魚菜串焼き　くすくす大船店,鎌倉市大船１-22-13　三和ビル第2-305,050-5816-3372,神奈川県,大船・藤沢・茅ヶ崎・平塚・戸塚,JR大船駅東口　徒歩3分、湘南モノレール大船駅　徒歩4分,3500円,居酒屋,和食全般,大船,鎌倉市大船1-22-13,35.3522493,139.5328241,
22908,さかもとグルメの郷　泉北店,堺市南区高尾２－４０２－１４,050-5831-6233,大阪府,堺・南大阪,泉北高速線光明池駅から車で5分,2500円,焼肉・韓国料理,焼肉・ホルモン・ジンギスカン,栂・美木多,堺市南区高尾2-402-14,34.4976007,135.4706337,
22909,串焼BISTRO　福みみ　千葉店,千葉市中央区富士見２－７－１５,050-5815-6877,千葉県,千葉・幕張・稲毛,JR千葉駅　徒歩3分／京成千葉中央駅　徒歩3分,3000円,居酒屋,焼き鳥・鶏料理,京成千葉/千葉/千葉中央,千葉市中央区富士見2-7-15,35.6101339,140.1173647,
22910,organic &nbsp;restaurant　freewill　(オーガニックレストラン　フリーウィル),大阪市淀川区三国本町１－１６－１　新大阪パークハイム1F,06-6398-0535,大阪府,江坂・新大阪・千里中央・十三,阪急宝塚線三国駅　徒歩7分／地下鉄御堂筋線新大阪駅　徒歩15分,3500円,イタリアン・フレンチ,イタリア料理,新大阪/三国,大阪市淀川区三国本町1-16-1,34.7324133,135.4870245,
22917,庄や 中野南口店　-くつろぎの里-　個室 居酒屋,中野区中野３-34-32　凱旋ビル地下1階,050-5841-0678,東京都,中野・高円寺・阿佐ヶ谷,中野南口徒歩1分,2500円（通常）　4000円（宴会）,居酒屋,和食全般,中野,中野区中野3-34-32,35.7040017,139.6652660,
22923,炭火串焼厨房　福みみ　柏店,柏市柏３－６－１５　ATSビル２・３F,050-5815-6583,千葉県,柏・松戸・新松戸,柏駅東口徒歩５分　ハウティーモール通り沿いです,3000円,居酒屋,焼き鳥・鶏料理,柏,柏市柏3-6-15,35.8598775,139.9743285,
22945,レストラン　King&#39;s Bench【名古屋クレストンホテル内】,名古屋市中区栄３－２９－１　名古屋パルコ西館９F（名古屋クレストンホテル内）,050-5831-2554,愛知県,栄(ミナミ)/矢場町/大須/上前津,矢場町駅直結・名古屋パルコ西館9F　　ランチは11：30までにご入店される方に限りご予約を承っております。,昼1575円／夜2310円,洋食,洋風創作料理,栄/矢場町,名古屋市中区栄3-29-1,35.1636294,136.9073511,
22946,和洋折衷ダイニング集,名古屋市中区千代田２－１８－７,050-5831-2231,愛知県,金山・鶴舞・御器所・八事・杁中,●地下鉄鶴舞駅～徒歩3分●JR鶴舞駅～徒歩4分,3300円（通常平均）、3980円（宴会平均）,居酒屋,和風創作料理,金山/上前津/鶴舞,名古屋市中区千代田2-18-7,35.1575916,136.9132701,
22948,泳ぎとらふぐ料理専門店　とらふぐ亭　川崎駅前店,川崎市川崎区砂子２－３－１７　チェリオビル,050-5815-9634,神奈川県,川崎・鶴見,JR川崎駅　徒歩3分,6000円　※飲み放題付とらふぐコース6300円～(飲み放題は3名～),和食,ふぐ・てっちり,川崎/京急川崎,川崎市川崎区砂子2-3-17,35.5296893,139.6999014,
22951,和カフェ　月,大阪市淀川区西宮原１－７－４５　ラグーン新大阪2F201,06-6397-8567,大阪府,江坂・新大阪・千里中央・十三,JR/地下鉄御堂筋線新大阪駅　徒歩8分,2500円,居酒屋,洋食全般,新大阪,大阪市淀川区西宮原1-7-45,34.7335022,135.4912602,
22957,個室ダイニング　結（ゆい）　池袋店　～居酒屋　宴会　完全個室～,豊島区東池袋１－１－１０　新新園ビル２F、３F,050-5815-3953,東京都,池袋・巣鴨・大塚,JR池袋駅東口徒歩1分西武池袋線池袋駅徒歩1分有楽町線丸ノ内線池袋駅徒歩1分東武東上線池袋駅徒歩1分　　,3000円,居酒屋,和風創作料理,池袋,豊島区東池袋1-1-10,35.7301589,139.7135467,
